subject_id	predicate_id	object_id	mapping_justification	subject_label	object_label	author_id	reviewer_id	comment
Orphanet:476093	skos:broadMatch	biolink:Disease	sio:SIO_000137	Autosomal dominant distal axonal motor neuropathy-myofibrillar myopathy syndrome	Disease	orcid:0000-0001-5705-7831	orcid:0000-0001-5705-7831	BioPortal - ORDO_24
Orphanet:476096	skos:broadMatch	biolink:Disease	sio:SIO_000137	Erythrokeratodermia-cardiomyopathy syndrome	Disease	orcid:0000-0001-5705-7831	orcid:0000-0001-5705-7831	BioPortal - ORDO_24
Orphanet:46135	skos:broadMatch	biolink:Disease	sio:SIO_000137	Primary central nervous system lymphoma	Disease	orcid:0000-0001-5705-7831	orcid:0000-0001-5705-7831	BioPortal - ORDO_24
Orphanet:308552	skos:broadMatch	biolink:Disease	sio:SIO_000137	Glycogen storage disease due to acid maltase deficiency, infantile onset	Disease	orcid:0000-0001-5705-7831	orcid:0000-0001-5705-7831	BioPortal - ORDO_24
Orphanet:285406	skos:broadMatch	biolink:Gene	sio:SIO_000137	zinc finger CCCH-type containing 14	Gene	orcid:0000-0001-5705-7831	orcid:0000-0001-5705-7831	BioPortal - ORDO_24
Orphanet:262749	skos:broadMatch	biolink:Disease	sio:SIO_000137	Partial duplication of the short arm of chromosome 7	Disease	orcid:0000-0001-5705-7831	orcid:0000-0001-5705-7831	BioPortal - ORDO_24
Orphanet:319205	skos:broadMatch	biolink:Disease	sio:SIO_000137	Bilateral massive adrenal hemorrhage	Disease	orcid:0000-0001-5705-7831	orcid:0000-0001-5705-7831	BioPortal - ORDO_24
Orphanet:476084	skos:broadMatch	biolink:Disease	sio:SIO_000137	BVES-related limb-girdle muscular dystrophy	Disease	orcid:0000-0001-5705-7831	orcid:0000-0001-5705-7831	BioPortal - ORDO_24
Orphanet:262740	skos:broadMatch	biolink:Disease	sio:SIO_000137	Partial duplication of the short arm of chromosome 6	Disease	orcid:0000-0001-5705-7831	orcid:0000-0001-5705-7831	BioPortal - ORDO_24
Orphanet:322852	skos:broadMatch	biolink:Gene	sio:SIO_000137	small nuclear ribonucleoprotein polypeptide E	Gene	orcid:0000-0001-5705-7831	orcid:0000-0001-5705-7831	BioPortal - ORDO_24
Orphanet:490384	skos:broadMatch	biolink:Gene	sio:SIO_000137	seryl-tRNA synthetase 1	Gene	orcid:0000-0001-5705-7831	orcid:0000-0001-5705-7831	BioPortal - ORDO_24
Orphanet:262776	skos:broadMatch	biolink:Disease	sio:SIO_000137	Partial duplication of the short arm of chromosome 10	Disease	orcid:0000-0001-5705-7831	orcid:0000-0001-5705-7831	BioPortal - ORDO_24
Orphanet:319234	skos:broadMatch	biolink:Disease	sio:SIO_000137	Venezuelan hemorrhagic fever	Disease	orcid:0000-0001-5705-7831	orcid:0000-0001-5705-7831	BioPortal - ORDO_24
Orphanet:319239	skos:broadMatch	biolink:Disease	sio:SIO_000137	Brazilian hemorrhagic fever	Disease	orcid:0000-0001-5705-7831	orcid:0000-0001-5705-7831	BioPortal - ORDO_24
Orphanet:308573	skos:broadMatch	biolink:Disease	sio:SIO_000137	OBSOLETE: Glycogen storage disease due to acid maltase deficiency, juvenile onset	Disease	orcid:0000-0001-5705-7831	orcid:0000-0001-5705-7831	BioPortal - ORDO_24
Orphanet:319229	skos:broadMatch	biolink:Disease	sio:SIO_000137	Bolivian hemorrhagic fever	Disease	orcid:0000-0001-5705-7831	orcid:0000-0001-5705-7831	BioPortal - ORDO_24
Orphanet:490390	skos:broadMatch	biolink:Gene	sio:SIO_000137	phosphatidylinositol glycan anchor biosynthesis class P	Gene	orcid:0000-0001-5705-7831	orcid:0000-0001-5705-7831	BioPortal - ORDO_24
Orphanet:262767	skos:broadMatch	biolink:Disease	sio:SIO_000137	Partial trisomy/tetrasomy of the short arm of chromosome 9	Disease	orcid:0000-0001-5705-7831	orcid:0000-0001-5705-7831	BioPortal - ORDO_24
Orphanet:319223	skos:broadMatch	biolink:Disease	sio:SIO_000137	Argentine hemorrhagic fever	Disease	orcid:0000-0001-5705-7831	orcid:0000-0001-5705-7831	BioPortal - ORDO_24
Orphanet:247147	skos:broadMatch	biolink:Gene	sio:SIO_000137	programmed cell death 1	Gene	orcid:0000-0001-5705-7831	orcid:0000-0001-5705-7831	BioPortal - ORDO_24
Orphanet:247145	skos:broadMatch	biolink:Gene	sio:SIO_000137	isocitrate dehydrogenase (NADP(+)) 2	Gene	orcid:0000-0001-5705-7831	orcid:0000-0001-5705-7831	BioPortal - ORDO_24
Orphanet:284108	skos:broadMatch	biolink:Gene	sio:SIO_000137	interferon lambda 3	Gene	orcid:0000-0001-5705-7831	orcid:0000-0001-5705-7831	BioPortal - ORDO_24
Orphanet:308638	skos:broadMatch	biolink:Disease	sio:SIO_000137	Glycogen storage disease due to glycogen branching enzyme deficiency, non progressive hepatic form	Disease	orcid:0000-0001-5705-7831	orcid:0000-0001-5705-7831	BioPortal - ORDO_24
Orphanet:569248	skos:broadMatch	biolink:Disease	sio:SIO_000137	Microcystic stromal tumor	Disease	orcid:0000-0001-5705-7831	orcid:0000-0001-5705-7831	BioPortal - ORDO_24
Orphanet:262794	skos:broadMatch	biolink:Disease	sio:SIO_000137	Partial duplication of the short arm of chromosome 16	Disease	orcid:0000-0001-5705-7831	orcid:0000-0001-5705-7831	BioPortal - ORDO_24
Orphanet:248487	skos:broadMatch	biolink:Gene	sio:SIO_000137	high mobility group AT-hook 2	Gene	orcid:0000-0001-5705-7831	orcid:0000-0001-5705-7831	BioPortal - ORDO_24
Orphanet:247155	skos:broadMatch	biolink:Gene	sio:SIO_000137	WD repeat containing planar cell polarity effector	Gene	orcid:0000-0001-5705-7831	orcid:0000-0001-5705-7831	BioPortal - ORDO_24
Orphanet:284102	skos:broadMatch	biolink:Disease	sio:SIO_000137	Response to antiviral treatment in hepatitis C	Disease	orcid:0000-0001-5705-7831	orcid:0000-0001-5705-7831	BioPortal - ORDO_24
Orphanet:248481	skos:broadMatch	biolink:Gene	sio:SIO_000137	histone deacetylase 6	Gene	orcid:0000-0001-5705-7831	orcid:0000-0001-5705-7831	BioPortal - ORDO_24
Orphanet:284116	skos:broadMatch	biolink:Gene	sio:SIO_000137	inosine triphosphatase	Gene	orcid:0000-0001-5705-7831	orcid:0000-0001-5705-7831	BioPortal - ORDO_24
Orphanet:235189	skos:broadMatch	biolink:Gene	sio:SIO_000137	heparanase 2 (inactive)	Gene	orcid:0000-0001-5705-7831	orcid:0000-0001-5705-7831	BioPortal - ORDO_24
Orphanet:262785	skos:broadMatch	biolink:Disease	sio:SIO_000137	Partial duplication of the short arm of chromosome 11	Disease	orcid:0000-0001-5705-7831	orcid:0000-0001-5705-7831	BioPortal - ORDO_24
Orphanet:235187	skos:broadMatch	biolink:Gene	sio:SIO_000137	spectrin alpha, non-erythrocytic 1	Gene	orcid:0000-0001-5705-7831	orcid:0000-0001-5705-7831	BioPortal - ORDO_24
Orphanet:235181	skos:broadMatch	biolink:Gene	sio:SIO_000137	potassium inwardly rectifying channel subfamily J member 5	Gene	orcid:0000-0001-5705-7831	orcid:0000-0001-5705-7831	BioPortal - ORDO_24
Orphanet:247165	skos:broadMatch	biolink:Disease	sio:SIO_000137	Infantile mercury poisoning	Disease	orcid:0000-0001-5705-7831	orcid:0000-0001-5705-7831	BioPortal - ORDO_24
Orphanet:569254	skos:broadMatch	biolink:Gene	sio:SIO_000137	anaphase promoting complex subunit 1	Gene	orcid:0000-0001-5705-7831	orcid:0000-0001-5705-7831	BioPortal - ORDO_24
Orphanet:284113	skos:broadMatch	biolink:Disease	sio:SIO_000137	Susceptibility to adverse reaction due to mercaptopurine	Disease	orcid:0000-0001-5705-7831	orcid:0000-0001-5705-7831	BioPortal - ORDO_24
Orphanet:319319	skos:broadMatch	biolink:Disease	sio:SIO_000137	Renal medullary carcinoma	Disease	orcid:0000-0001-5705-7831	orcid:0000-0001-5705-7831	BioPortal - ORDO_24
Orphanet:235199	skos:broadMatch	biolink:Gene	sio:SIO_000137	CD81 molecule	Gene	orcid:0000-0001-5705-7831	orcid:0000-0001-5705-7831	BioPortal - ORDO_24
Orphanet:319314	skos:broadMatch	biolink:Disease	sio:SIO_000137	OBSOLETE: Renal cell carcinoma associated with neuroblastoma	Disease	orcid:0000-0001-5705-7831	orcid:0000-0001-5705-7831	BioPortal - ORDO_24
Orphanet:235193	skos:broadMatch	biolink:Gene	sio:SIO_000137	membrane spanning 4-domains A1	Gene	orcid:0000-0001-5705-7831	orcid:0000-0001-5705-7831	BioPortal - ORDO_24
Orphanet:211062	skos:broadMatch	biolink:Disease	sio:SIO_000137	Hereditary episodic ataxia	Disease	orcid:0000-0001-5705-7831	orcid:0000-0001-5705-7831	BioPortal - ORDO_24
Orphanet:211067	skos:broadMatch	biolink:Disease	sio:SIO_000137	Episodic ataxia type 5	Disease	orcid:0000-0001-5705-7831	orcid:0000-0001-5705-7831	BioPortal - ORDO_24
Orphanet:261483	skos:broadMatch	biolink:Disease	sio:SIO_000137	Xq27.3q28 duplication syndrome	Disease	orcid:0000-0001-5705-7831	orcid:0000-0001-5705-7831	BioPortal - ORDO_24
Orphanet:569220	skos:broadMatch	biolink:Gene	sio:SIO_000137	ATP/GTP binding carboxypeptidase 1	Gene	orcid:0000-0001-5705-7831	orcid:0000-0001-5705-7831	BioPortal - ORDO_24
Orphanet:308655	skos:broadMatch	biolink:Disease	sio:SIO_000137	Glycogen storage disease due to glycogen branching enzyme deficiency, fatal perinatal neuromuscular form	Disease	orcid:0000-0001-5705-7831	orcid:0000-0001-5705-7831	BioPortal - ORDO_24
Orphanet:319308	skos:broadMatch	biolink:Disease	sio:SIO_000137	MiT family translocation renal cell carcinoma	Disease	orcid:0000-0001-5705-7831	orcid:0000-0001-5705-7831	BioPortal - ORDO_24
Orphanet:308670	skos:broadMatch	biolink:Disease	sio:SIO_000137	Glycogen storage disease due to glycogen branching enzyme deficiency, congenital neuromuscular form	Disease	orcid:0000-0001-5705-7831	orcid:0000-0001-5705-7831	BioPortal - ORDO_24
Orphanet:261476	skos:broadMatch	biolink:Disease	sio:SIO_000137	Xp21 deletion syndrome	Disease	orcid:0000-0001-5705-7831	orcid:0000-0001-5705-7831	BioPortal - ORDO_24
Orphanet:319303	skos:broadMatch	biolink:Disease	sio:SIO_000137	Chromophobe renal cell carcinoma	Disease	orcid:0000-0001-5705-7831	orcid:0000-0001-5705-7831	BioPortal - ORDO_24
Orphanet:1703	skos:broadMatch	biolink:Disease	sio:SIO_000137	Mosaic trisomy 14	Disease	orcid:0000-0001-5705-7831	orcid:0000-0001-5705-7831	BioPortal - ORDO_24
Orphanet:1702	skos:broadMatch	biolink:Disease	sio:SIO_000137	Non-distal trisomy 13q	Disease	orcid:0000-0001-5705-7831	orcid:0000-0001-5705-7831	BioPortal - ORDO_24
Orphanet:1707	skos:broadMatch	biolink:Disease	sio:SIO_000137	Distal trisomy 15q	Disease	orcid:0000-0001-5705-7831	orcid:0000-0001-5705-7831	BioPortal - ORDO_24
Orphanet:1706	skos:broadMatch	biolink:Disease	sio:SIO_000137	Mosaic trisomy 15	Disease	orcid:0000-0001-5705-7831	orcid:0000-0001-5705-7831	BioPortal - ORDO_24
Orphanet:211053	skos:broadMatch	biolink:Disease	sio:SIO_000137	Specific language disorder	Disease	orcid:0000-0001-5705-7831	orcid:0000-0001-5705-7831	BioPortal - ORDO_24
Orphanet:1705	skos:broadMatch	biolink:Disease	sio:SIO_000137	Distal trisomy 14q	Disease	orcid:0000-0001-5705-7831	orcid:0000-0001-5705-7831	BioPortal - ORDO_24
Orphanet:1708	skos:broadMatch	biolink:Disease	sio:SIO_000137	Mosaic trisomy 16	Disease	orcid:0000-0001-5705-7831	orcid:0000-0001-5705-7831	BioPortal - ORDO_24
Orphanet:569231	skos:broadMatch	biolink:Gene	sio:SIO_000137	CCR4-NOT transcription complex subunit 2	Gene	orcid:0000-0001-5705-7831	orcid:0000-0001-5705-7831	BioPortal - ORDO_24
Orphanet:569290	skos:broadMatch	biolink:Disease	sio:SIO_000137	Multiple mitochondrial dysfunctions syndrome type 6	Disease	orcid:0000-0001-5705-7831	orcid:0000-0001-5705-7831	BioPortal - ORDO_24
Orphanet:284149	skos:broadMatch	biolink:Disease	sio:SIO_000137	Craniosynostosis-dental anomalies	Disease	orcid:0000-0001-5705-7831	orcid:0000-0001-5705-7831	BioPortal - ORDO_24
Orphanet:466695	skos:broadMatch	biolink:Disease	sio:SIO_000137	Supratip dysplasia	Disease	orcid:0000-0001-5705-7831	orcid:0000-0001-5705-7831	BioPortal - ORDO_24
Orphanet:95159	skos:broadMatch	biolink:Disease	sio:SIO_000137	Hepatoerythropoietic porphyria	Disease	orcid:0000-0001-5705-7831	orcid:0000-0001-5705-7831	BioPortal - ORDO_24
Orphanet:117818	skos:broadMatch	biolink:Gene	sio:SIO_000137	phosphatidylinositol glycan anchor biosynthesis class M	Gene	orcid:0000-0001-5705-7831	orcid:0000-0001-5705-7831	BioPortal - ORDO_24
Orphanet:95157	skos:broadMatch	biolink:Disease	sio:SIO_000137	Acute hepatic porphyria	Disease	orcid:0000-0001-5705-7831	orcid:0000-0001-5705-7831	BioPortal - ORDO_24
Orphanet:117810	skos:broadMatch	biolink:Gene	sio:SIO_000137	phytanoyl-CoA 2-hydroxylase	Gene	orcid:0000-0001-5705-7831	orcid:0000-0001-5705-7831	BioPortal - ORDO_24
Orphanet:247198	skos:broadMatch	biolink:Disease	sio:SIO_000137	Progressive cerebello-cerebral atrophy	Disease	orcid:0000-0001-5705-7831	orcid:0000-0001-5705-7831	BioPortal - ORDO_24
Orphanet:583595	skos:broadMatch	biolink:Disease	sio:SIO_000137	Serine biosynthesis pathway deficiency, infantile/juvenile form	Disease	orcid:0000-0001-5705-7831	orcid:0000-0001-5705-7831	BioPortal - ORDO_24
Orphanet:211047	skos:broadMatch	biolink:Disease	sio:SIO_000137	Specific learning disability	Disease	orcid:0000-0001-5705-7831	orcid:0000-0001-5705-7831	BioPortal - ORDO_24
Orphanet:284146	skos:broadMatch	biolink:Gene	sio:SIO_000137	beta-1,3-glucuronyltransferase 3	Gene	orcid:0000-0001-5705-7831	orcid:0000-0001-5705-7831	BioPortal - ORDO_24
Orphanet:490326	skos:broadMatch	biolink:Gene	sio:SIO_000137	myomaker, myoblast fusion factor	Gene	orcid:0000-0001-5705-7831	orcid:0000-0001-5705-7831	BioPortal - ORDO_24
Orphanet:466682	skos:broadMatch	biolink:Disease	sio:SIO_000137	Euthyroid Graves orbitopathy	Disease	orcid:0000-0001-5705-7831	orcid:0000-0001-5705-7831	BioPortal - ORDO_24
Orphanet:298784	skos:broadMatch	biolink:Gene	sio:SIO_000137	uncoupling protein 2	Gene	orcid:0000-0001-5705-7831	orcid:0000-0001-5705-7831	BioPortal - ORDO_24
Orphanet:71198	skos:broadMatch	biolink:Disease	sio:SIO_000137	Rare pulmonary hypertension	Disease	orcid:0000-0001-5705-7831	orcid:0000-0001-5705-7831	BioPortal - ORDO_24
Orphanet:297456	skos:broadMatch	biolink:Gene	sio:SIO_000137	5-oxoprolinase, ATP-hydrolysing	Gene	orcid:0000-0001-5705-7831	orcid:0000-0001-5705-7831	BioPortal - ORDO_24
Orphanet:117805	skos:broadMatch	biolink:Gene	sio:SIO_000137	paired like homeobox 2B	Gene	orcid:0000-0001-5705-7831	orcid:0000-0001-5705-7831	BioPortal - ORDO_24
Orphanet:466688	skos:broadMatch	biolink:Disease	sio:SIO_000137	Severe intellectual disability-corpus callosum agenesis-facial dysmorphism-cerebellar ataxia syndrome	Disease	orcid:0000-0001-5705-7831	orcid:0000-0001-5705-7831	BioPortal - ORDO_24
Orphanet:308604	skos:broadMatch	biolink:Disease	sio:SIO_000137	OBSOLETE: Glycogen storage disease due to acid maltase deficiency, adult onset	Disease	orcid:0000-0001-5705-7831	orcid:0000-0001-5705-7831	BioPortal - ORDO_24
Orphanet:284155	skos:broadMatch	biolink:Gene	sio:SIO_000137	interleukin 11 receptor subunit alpha	Gene	orcid:0000-0001-5705-7831	orcid:0000-0001-5705-7831	BioPortal - ORDO_24
Orphanet:285488	skos:broadMatch	biolink:Gene	sio:SIO_000137	ribosomal protein L21	Gene	orcid:0000-0001-5705-7831	orcid:0000-0001-5705-7831	BioPortal - ORDO_24
Orphanet:478664	skos:broadMatch	biolink:Disease	sio:SIO_000137	Hereditary sensory and autonomic neuropathy type 8	Disease	orcid:0000-0001-5705-7831	orcid:0000-0001-5705-7831	BioPortal - ORDO_24
Orphanet:261494	skos:broadMatch	biolink:Disease	sio:SIO_000137	Kleefstra syndrome	Disease	orcid:0000-0001-5705-7831	orcid:0000-0001-5705-7831	BioPortal - ORDO_24
Orphanet:211037	skos:broadMatch	biolink:Disease	sio:SIO_000137	Autosomal dominant proximal spinal muscular atrophy	Disease	orcid:0000-0001-5705-7831	orcid:0000-0001-5705-7831	BioPortal - ORDO_24
Orphanet:284125	skos:broadMatch	biolink:Gene	sio:SIO_000137	cytochrome P450 family 1 subfamily A member 2	Gene	orcid:0000-0001-5705-7831	orcid:0000-0001-5705-7831	BioPortal - ORDO_24
Orphanet:117832	skos:broadMatch	biolink:Gene	sio:SIO_000137	paired like homeodomain 2	Gene	orcid:0000-0001-5705-7831	orcid:0000-0001-5705-7831	BioPortal - ORDO_24
Orphanet:284121	skos:broadMatch	biolink:Disease	sio:SIO_000137	Toxicity or absent response to clozapine	Disease	orcid:0000-0001-5705-7831	orcid:0000-0001-5705-7831	BioPortal - ORDO_24
Orphanet:569267	skos:broadMatch	biolink:Gene	sio:SIO_000137	transient receptor potential cation channel subfamily M member 3	Gene	orcid:0000-0001-5705-7831	orcid:0000-0001-5705-7831	BioPortal - ORDO_24
Orphanet:285468	skos:broadMatch	biolink:Gene	sio:SIO_000137	WD repeat domain 19	Gene	orcid:0000-0001-5705-7831	orcid:0000-0001-5705-7831	BioPortal - ORDO_24
Orphanet:284139	skos:broadMatch	biolink:Disease	sio:SIO_000137	Larsen-like syndrome, B3GAT3 type	Disease	orcid:0000-0001-5705-7831	orcid:0000-0001-5705-7831	BioPortal - ORDO_24
Orphanet:117825	skos:broadMatch	biolink:Gene	sio:SIO_000137	phosphoinositide kinase, FYVE-type zinc finger containing	Gene	orcid:0000-0001-5705-7831	orcid:0000-0001-5705-7831	BioPortal - ORDO_24
Orphanet:117822	skos:broadMatch	biolink:Gene	sio:SIO_000137	PTEN induced kinase 1	Gene	orcid:0000-0001-5705-7831	orcid:0000-0001-5705-7831	BioPortal - ORDO_24
Orphanet:117820	skos:broadMatch	biolink:Gene	sio:SIO_000137	phosphatidylinositol-4,5-bisphosphate 3-kinase catalytic subunit alpha	Gene	orcid:0000-0001-5705-7831	orcid:0000-0001-5705-7831	BioPortal - ORDO_24
Orphanet:569274	skos:broadMatch	biolink:Disease	sio:SIO_000137	Multiple mitochondrial dysfunctions syndrome type 5	Disease	orcid:0000-0001-5705-7831	orcid:0000-0001-5705-7831	BioPortal - ORDO_24
Orphanet:284130	skos:broadMatch	biolink:Disease	sio:SIO_000137	NON RARE IN EUROPE: Rheumatoid arthritis	Disease	orcid:0000-0001-5705-7831	orcid:0000-0001-5705-7831	BioPortal - ORDO_24
Orphanet:308621	skos:broadMatch	biolink:Disease	sio:SIO_000137	Glycogen storage disease due to glycogen branching enzyme deficiency, progressive hepatic form	Disease	orcid:0000-0001-5705-7831	orcid:0000-0001-5705-7831	BioPortal - ORDO_24
Orphanet:211017	skos:broadMatch	biolink:Disease	sio:SIO_000137	Spinocerebellar ataxia type 30	Disease	orcid:0000-0001-5705-7831	orcid:0000-0001-5705-7831	BioPortal - ORDO_24
Orphanet:641	skos:broadMatch	biolink:Disease	sio:SIO_000137	Multifocal motor neuropathy	Disease	orcid:0000-0001-5705-7831	orcid:0000-0001-5705-7831	BioPortal - ORDO_24
Orphanet:211008	skos:broadMatch	biolink:Gene	sio:SIO_000137	major histocompatibility complex, class II, DQ beta 1	Gene	orcid:0000-0001-5705-7831	orcid:0000-0001-5705-7831	BioPortal - ORDO_24
Orphanet:640	skos:broadMatch	biolink:Disease	sio:SIO_000137	Hereditary neuropathy with liability to pressure palsies	Disease	orcid:0000-0001-5705-7831	orcid:0000-0001-5705-7831	BioPortal - ORDO_24
Orphanet:643	skos:broadMatch	biolink:Disease	sio:SIO_000137	Giant axonal neuropathy	Disease	orcid:0000-0001-5705-7831	orcid:0000-0001-5705-7831	BioPortal - ORDO_24
Orphanet:642	skos:broadMatch	biolink:Disease	sio:SIO_000137	Hereditary sensory and autonomic neuropathy type 4	Disease	orcid:0000-0001-5705-7831	orcid:0000-0001-5705-7831	BioPortal - ORDO_24
Orphanet:466650	skos:broadMatch	biolink:Disease	sio:SIO_000137	Exercise-induced malignant hyperthermia	Disease	orcid:0000-0001-5705-7831	orcid:0000-0001-5705-7831	BioPortal - ORDO_24
Orphanet:644	skos:broadMatch	biolink:Disease	sio:SIO_000137	NARP syndrome	Disease	orcid:0000-0001-5705-7831	orcid:0000-0001-5705-7831	BioPortal - ORDO_24
Orphanet:647	skos:broadMatch	biolink:Disease	sio:SIO_000137	Nijmegen breakage syndrome	Disease	orcid:0000-0001-5705-7831	orcid:0000-0001-5705-7831	BioPortal - ORDO_24
Orphanet:646	skos:broadMatch	biolink:Disease	sio:SIO_000137	Niemann-Pick disease type C	Disease	orcid:0000-0001-5705-7831	orcid:0000-0001-5705-7831	BioPortal - ORDO_24
Orphanet:466658	skos:broadMatch	biolink:Disease	sio:SIO_000137	Rare disease with malignant hyperthermia	Disease	orcid:0000-0001-5705-7831	orcid:0000-0001-5705-7831	BioPortal - ORDO_24
Orphanet:1752	skos:broadMatch	biolink:Disease	sio:SIO_000137	Trisomy 8q	Disease	orcid:0000-0001-5705-7831	orcid:0000-0001-5705-7831	BioPortal - ORDO_24
Orphanet:522558	skos:broadMatch	biolink:Disease	sio:SIO_000137	Rare genetic disorder with corneal involvement as a major feature	Disease	orcid:0000-0001-5705-7831	orcid:0000-0001-5705-7831	BioPortal - ORDO_24
Orphanet:284180	skos:broadMatch	biolink:Disease	sio:SIO_000137	Xp22.13p22.2 duplication syndrome	Disease	orcid:0000-0001-5705-7831	orcid:0000-0001-5705-7831	BioPortal - ORDO_24
Orphanet:1757	skos:broadMatch	biolink:Disease	sio:SIO_000137	Fibular dimelia-diplopodia syndrome	Disease	orcid:0000-0001-5705-7831	orcid:0000-0001-5705-7831	BioPortal - ORDO_24
Orphanet:1756	skos:broadMatch	biolink:Disease	sio:SIO_000137	Caudal duplication	Disease	orcid:0000-0001-5705-7831	orcid:0000-0001-5705-7831	BioPortal - ORDO_24
Orphanet:522554	skos:broadMatch	biolink:Disease	sio:SIO_000137	Syndromic genetic ectopia lentis	Disease	orcid:0000-0001-5705-7831	orcid:0000-0001-5705-7831	BioPortal - ORDO_24
Orphanet:522556	skos:broadMatch	biolink:Disease	sio:SIO_000137	Rare genetic corneal disorder	Disease	orcid:0000-0001-5705-7831	orcid:0000-0001-5705-7831	BioPortal - ORDO_24
Orphanet:117853	skos:broadMatch	biolink:Gene	sio:SIO_000137	PKHD1 ciliary IPT domain containing fibrocystin/polyductin	Gene	orcid:0000-0001-5705-7831	orcid:0000-0001-5705-7831	BioPortal - ORDO_24
